COUNTYA,TRACTA,BLKGRPA,BLOCKA,CODE,SDELMA,SDELMA_2,TOTPOP,WHITE,BLACK,AMIN,ASIAN,NHPI,OTHER,2MORE,TOT K-5 (Modified),TOT 6-8 (Modified),TOT ELEM (Modified),ENROLL_K-5,ENROLL_6-8,ENROLL_K-8,TOT_ENROLL,NUM_K-5_,NUM_6-8_SCHOOL,NUM_K-8_SCHOOL
25,180200,4,4007,2.52E+11,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,180200,4,4008,2.52E+11,4,31,99,98,1,0,0,0,0,0,2.051663655,3.51157384,5.563237495,0,0,0,0,0,0,0
25,180200,4,4009,2.52E+11,4,31,103,92,0,0,0,0,8,3,7.180822792,4.682098453,11.86292124,0,0,0,0,0,0,0
25,180200,4,4010,2.52E+11,4,31,66,57,7,0,0,0,0,2,1.025831827,4.096836147,5.122667974,0,0,0,0,0,0,0
25,180200,4,4011,2.52E+11,4,31,102,91,4,0,4,0,3,0,1.025831827,5.26736076,6.293192587,0,0,0,0,0,0,0
25,180200,4,4012,2.52E+11,4,31,109,102,2,0,5,0,0,0,8.206654619,7.02314768,15.2298023,0,0,0,0,0,0,0
25,180200,4,4013,2.52E+11,4,31,65,65,0,0,0,0,0,0,2.051663655,2.341049227,4.392712881,0,0,0,0,0,0,0
25,180200,4,4014,2.52E+11,4,31,115,109,5,0,0,0,0,1,3.077495482,2.926311533,6.003807015,0,0,0,0,0,0,0
25,180200,4,4015,2.52E+11,4,31,65,57,0,0,0,0,8,0,8.206654619,2.926311533,11.13296615,0,0,0,0,0,0,0
25,180200,4,4016,2.52E+11,4,31,10,9,0,0,0,0,0,1,1.025831827,0,1.025831827,0,0,0,0,0,0,0
25,180200,4,4017,2.52E+11,4,31,66,66,0,0,0,0,0,0,4.103327309,3.51157384,7.61490115,0,0,0,0,0,0,0
25,180301,1,1000,2.52E+11,4,31,145,126,0,1,2,0,12,4,7.180822792,4.682098453,11.86292124,0,0,0,0,0,0,0
25,180301,1,1001,2.52E+11,4,31,104,93,1,0,0,0,7,3,5.129159137,5.852623067,10.9817822,0,0,0,0,0,0,0
25,180301,1,1002,2.52E+11,4,31,120,101,0,0,13,0,1,5,8.206654619,5.852623067,14.05927769,0,0,0,0,0,0,0
25,180301,1,1003,2.52E+11,4,31,39,36,0,0,1,0,2,0,2.051663655,0.585262307,2.636925961,0,0,0,0,0,0,0
25,180301,1,1004,2.52E+11,4,31,101,93,2,0,1,0,1,4,6.154990964,4.682098453,10.83708942,0,0,0,0,0,0,0
25,180301,1,1005,2.52E+11,4,31,53,49,4,0,0,0,0,0,1.025831827,0.585262307,1.611094134,0,0,0,0,0,0,0
25,180301,1,1006,2.52E+11,4,31,26,26,0,0,0,0,0,0,1.025831827,0.585262307,1.611094134,0,0,0,0,0,0,0
25,180301,1,1007,2.52E+11,4,31,50,48,0,0,2,0,0,0,1.025831827,2.341049227,3.366881054,0,0,0,0,0,0,0
25,180301,1,1008,2.52E+11,4,31,14,14,0,0,0,0,0,0,0,0.585262307,0.585262307,0,0,0,0,0,0,0
25,180301,2,2000,2.52E+11,4,31,159,156,1,0,1,1,0,0,14.36164558,8.193672294,22.55531788,0,0,0,0,0,0,0
25,180301,2,2001,2.52E+11,4,31,89,82,0,0,5,0,2,0,1.025831827,3.51157384,4.537405667,0,0,0,0,0,0,0
25,180301,2,2002,2.52E+11,4,31,124,119,1,0,2,0,2,0,6.154990964,2.926311533,9.081302498,0,0,0,0,0,0,0
25,180301,2,2003,2.52E+11,4,31,146,139,0,0,3,0,0,4,12.30998193,5.852623067,18.162605,0,0,0,0,0,0,0
25,180301,2,2004,2.52E+11,4,31,19,17,0,0,2,0,0,0,0,0.585262307,0.585262307,0,0,0,0,0,0,0
25,180301,2,2005,2.52E+11,4,31,75,72,2,0,0,0,1,0,4.103327309,2.926311533,7.029638843,0,0,0,0,0,0,0
25,180301,2,2006,2.52E+11,4,31,56,56,0,0,0,0,0,0,8.206654619,3.51157384,11.71822846,0,0,0,0,0,0,0
25,180301,2,2007,2.52E+11,4,31,53,53,0,0,0,0,0,0,2.051663655,2.926311533,4.977975188,0,0,0,0,0,0,0
25,180301,2,2008,2.52E+11,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,180301,2,2009,2.52E+11,4,31,18,18,0,0,0,0,0,0,0,1.170524613,1.170524613,0,0,0,0,0,0,0
25,180301,2,2010,2.52E+11,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,180301,2,2011,2.52E+11,4,31,39,39,0,0,0,0,0,0,3.077495482,0.585262307,3.662757789,0,0,0,0,0,0,0
25,180301,3,3000,2.52E+11,4,31,124,120,2,0,0,2,0,0,8.206654619,5.26736076,13.47401538,0,0,0,0,0,0,0
25,180301,3,3001,2.52E+11,4,31,32,32,0,0,0,0,0,0,5.129159137,0.585262307,5.714421443,0,0,0,0,0,0,0
25,180301,3,3002,2.52E+11,4,31,130,121,2,0,2,0,5,0,11.2841501,3.51157384,14.79572394,0,0,0,0,0,0,0
25,180301,3,3003,2.52E+11,4,31,38,35,0,0,0,0,0,3,2.051663655,0,2.051663655,0,0,0,0,0,0,0
25,180301,3,3004,2.52E+11,4,31,56,54,0,0,1,0,1,0,2.051663655,0.585262307,2.636925961,0,0,0,0,0,0,0
25,180301,3,3005,2.52E+11,4,31,63,61,0,0,0,0,2,0,2.051663655,1.170524613,3.222188268,0,0,0,0,0,0,0
25,180301,3,3006,2.52E+11,4,31,72,68,0,0,4,0,0,0,5.129159137,3.51157384,8.640732977,0,0,0,0,0,0,0
25,180301,3,3007,2.52E+11,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,180301,3,3008,2.52E+11,4,31,10,10,0,0,0,0,0,0,0,0.585262307,0.585262307,0,0,0,0,0,0,0
25,180301,3,3009,2.52E+11,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,180301,3,3010,2.52E+11,4,31,61,61,0,0,0,0,0,0,3.077495482,1.75578692,4.833282402,0,0,0,0,0,0,0
25,180301,3,3011,2.52E+11,4,31,138,131,2,0,0,0,1,4,10.25831827,4.682098453,14.94041673,0,0,0,0,0,0,0
25,180301,3,3012,2.52E+11,4,31,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,180301,3,3013,2.52E+11,4,31,66,58,4,0,0,1,1,2,6.154990964,1.75578692,7.910777884,0,0,0,0,0,0,0
25,180301,3,3014,2.52E+11,4,31,42,35,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
25,180301,4,4000,2.52E+11,4,31,152,147,1,1,2,0,0,1,3.077495482,4.096836147,7.174331629,0,0,0,0,0,0,0
25,180301,4,4001,2.52E+11,4,31,48,48,0,0,0,0,0,0,1.025831827,0.585262307,1.611094134,0,0,0,0,0,0,0
25,180301,4,4002,2.52E+11,4,31,180,177,0,0,1,0,0,2,15.38747741,7.02314768,22.41062509,0,0,0,0,0,0,0
25,180301,4,4003,2.52E+11,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,180301,4,4004,2.52E+11,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,180301,4,4005,2.52E+11,4,31,55,52,0,0,0,1,0,2,4.103327309,1.75578692,5.859114229,0,0,0,0,0,0,0
25,180301,4,4006,2.52E+11,4,31,29,28,0,0,0,0,0,1,3.077495482,1.170524613,4.248020095,0,0,0,0,0,0,0
25,180301,4,4007,2.52E+11,4,31,94,93,0,0,0,0,1,0,10.25831827,5.852623067,16.11094134,0,0,0,0,0,0,0
25,180301,4,4008,2.52E+11,4,31,85,85,0,0,0,0,0,0,11.2841501,3.51157384,14.79572394,0,0,0,0,0,0,0
25,180301,4,4009,2.52E+11,4,31,70,65,0,0,0,0,0,5,4.103327309,1.170524613,5.273851923,0,0,0,0,0,0,0
25,180301,4,4010,2.52E+11,4,31,47,47,0,0,0,0,0,0,3.077495482,1.75578692,4.833282402,0,0,0,0,0,0,0
25,180400,1,1000,2.52E+11,4,31,87,87,0,0,0,0,0,0,2.051663655,0,2.051663655,0,0,0,0,0,0,0
25,180400,1,1001,2.52E+11,4,31,121,99,6,0,2,0,5,9,1.025831827,0,1.025831827,0,0,0,0,0,0,0
25,180400,1,1002,2.52E+11,4,31,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,180400,1,1003,2.52E+11,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,180400,1,1004,2.52E+11,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,180400,1,1005,2.52E+11,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,180400,1,1006,2.52E+11,4,31,39,32,0,0,0,0,6,1,0,1.170524613,1.170524613,0,0,0,0,0,0,0
25,180400,1,1007,2.52E+11,4,31,38,33,2,0,0,0,2,1,0,0.585262307,0.585262307,0,0,0,0,0,0,0
25,180400,1,1008,2.52E+11,4,31,73,72,0,0,0,0,0,1,1.025831827,2.341049227,3.366881054,0,0,0,0,0,0,0
25,180400,1,1009,2.52E+11,4,31,72,68,2,0,0,0,2,0,1.025831827,1.75578692,2.781618747,0,0,0,0,0,0,0
25,180400,1,1010,2.52E+11,4,31,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25,180400,1,1011,2.52E+11,4,31,112,110,1,0,1,0,0,0,8.206654619,2.341049227,10.54770385,0,0,0,0,0,0,0
25,180400,1,1012,2.52E+11,4,31,46,46,0,0,0,0,0,0,1.025831827,2.341049227,3.366881054,0,0,0,0,0,0,0
25,180400,1,1013,2.52E+11,4,31,121,115,1,0,0,0,0,5,8.206654619,0.585262307,8.791916926,0,0,0,0,0,0,0
25,180400,1,1014,2.52E+11,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,180400,1,1015,2.52E+11,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,180400,1,1016,2.52E+11,4,31,92,66,10,0,0,0,7,9,5.129159137,2.926311533,8.05547067,0,0,0,0,0,0,0
25,180400,1,1017,2.52E+11,4,31,47,47,0,0,0,0,0,0,4.103327309,0.585262307,4.688589616,0,0,0,0,0,0,0
25,180400,2,2000,2.52E+11,4,31,45,45,0,0,0,0,0,0,1.025831827,1.170524613,2.196356441,0,0,0,0,0,0,0
25,180400,2,2001,2.52E+11,4,31,50,50,0,0,0,0,0,0,0,2.341049227,2.341049227,0,0,0,0,0,0,0
25,180400,2,2002,2.52E+11,4,31,50,50,0,0,0,0,0,0,1.025831827,1.75578692,2.781618747,0,0,0,0,0,0,0
25,180400,2,2003,2.52E+11,4,31,53,48,0,0,0,0,5,0,2.051663655,2.341049227,4.392712881,0,0,0,0,0,0,0
25,180400,2,2004,2.52E+11,4,31,88,84,0,0,4,0,0,0,7.180822792,1.75578692,8.936609712,0,0,0,0,0,0,0
25,180400,2,2005,2.52E+11,4,31,99,95,1,0,1,0,2,0,8.206654619,4.682098453,12.88875307,0,0,0,0,0,0,0
25,180400,2,2006,2.52E+11,4,31,124,115,0,0,0,0,7,2,9.232486446,5.26736076,14.49984721,0,0,0,0,0,0,0
25,180400,2,2007,2.52E+11,4,31,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,180400,2,2008,2.52E+11,4,31,43,41,2,0,0,0,0,0,0,2.341049227,2.341049227,0,0,0,0,0,0,0
25,180400,2,2009,2.52E+11,4,31,53,40,0,1,0,0,12,0,4.103327309,1.75578692,5.859114229,0,0,0,0,0,0,0
25,180400,2,2010,2.52E+11,4,31,77,77,0,0,0,0,0,0,7.180822792,0.585262307,7.766085098,0,0,0,0,0,0,0
25,180400,2,2011,2.52E+11,4,31,13,13,0,0,0,0,0,0,2.051663655,1.170524613,3.222188268,0,0,0,0,0,0,0
25,180400,2,2012,2.52E+11,4,31,51,49,0,0,0,0,0,2,4.103327309,1.170524613,5.273851923,0,0,0,0,0,0,0
25,180400,2,2013,2.52E+11,4,31,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,180400,2,2014,2.52E+11,4,31,18,18,0,0,0,0,0,0,0,1.75578692,1.75578692,0,0,0,0,0,0,0
25,180500,1,1000,2.52E+11,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,180500,1,1001,2.52E+11,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,180500,1,1002,2.52E+11,4,31,57,43,0,0,3,0,11,0,3.077495482,1.170524613,4.248020095,0,0,0,0,0,0,0
25,180500,1,1003,2.52E+11,4,31,77,65,2,0,0,0,9,1,0,1.170524613,1.170524613,0,0,0,0,0,0,0
25,180500,1,1004,2.52E+11,4,31,90,83,1,0,1,0,1,4,2.051663655,0.585262307,2.636925961,0,0,0,0,0,0,0
25,180500,1,1005,2.52E+11,4,31,83,78,1,0,0,0,4,0,2.051663655,1.75578692,3.807450575,0,0,0,0,0,0,0
25,180500,1,1006,2.52E+11,4,31,211,184,5,2,7,0,10,3,11.2841501,8.193672294,19.47782239,0,0,0,0,0,0,0
25,180500,1,1007,2.52E+11,4,31,167,137,1,1,3,0,21,4,5.129159137,5.852623067,10.9817822,0,0,0,0,0,0,0
25,180500,1,1008,2.52E+11,4,31,133,111,3,1,1,0,8,9,3.077495482,5.26736076,8.344856242,0,0,0,0,0,0,0
25,180500,1,1009,2.52E+11,4,31,98,89,4,1,0,0,0,4,2.051663655,1.170524613,3.222188268,0,0,0,0,0,0,0
25,180500,1,1010,2.52E+11,4,31,139,123,0,0,5,0,8,3,10.25831827,4.682098453,14.94041673,0,0,0,0,0,0,0
25,180500,1,1011,2.52E+11,4,31,88,82,0,0,0,0,1,5,3.077495482,2.341049227,5.418544709,0,0,0,0,0,0,0
25,180500,1,1012,2.52E+11,4,31,37,33,0,0,0,0,4,0,3.077495482,2.341049227,5.418544709,0,0,0,0,0,0,0
25,180500,1,1013,2.52E+11,4,31,93,74,5,1,0,0,10,3,2.051663655,1.170524613,3.222188268,0,0,0,0,0,0,0
25,180500,2,2000,2.52E+11,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,180500,2,2001,2.52E+11,4,31,106,101,0,0,0,0,3,2,5.129159137,5.26736076,10.3965199,0,0,0,0,0,0,0
25,180500,2,2002,2.52E+11,4,31,50,48,2,0,0,0,0,0,0,1.75578692,1.75578692,0,0,0,0,0,0,0
25,180500,2,2003,2.52E+11,4,31,54,51,0,0,0,0,3,0,4.103327309,0.585262307,4.688589616,0,0,0,0,0,0,0
25,180500,2,2004,2.52E+11,4,31,34,30,3,0,1,0,0,0,2.051663655,1.75578692,3.807450575,0,0,0,0,0,0,0
25,180500,2,2005,2.52E+11,4,31,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,180500,2,2006,2.52E+11,4,31,20,20,0,0,0,0,0,0,2.051663655,0.585262307,2.636925961,0,0,0,0,0,0,0
25,180500,2,2007,2.52E+11,4,31,27,23,0,1,2,0,0,1,3.077495482,1.170524613,4.248020095,0,0,0,0,0,0,0
25,180500,2,2008,2.52E+11,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,180500,2,2009,2.52E+11,4,31,22,19,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
25,180500,2,2010,2.52E+11,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,180500,2,2011,2.52E+11,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,180500,2,2012,2.52E+11,4,31,39,39,0,0,0,0,0,0,1.025831827,1.75578692,2.781618747,0,0,0,0,0,0,0
25,180500,2,2013,2.52E+11,4,31,60,59,1,0,0,0,0,0,1.025831827,1.170524613,2.196356441,0,0,0,0,0,0,0
25,180500,2,2014,2.52E+11,4,31,42,41,1,0,0,0,0,0,4.103327309,2.341049227,6.444376536,0,0,0,0,0,0,0
25,180500,2,2015,2.52E+11,4,31,34,34,0,0,0,0,0,0,2.051663655,0,2.051663655,0,0,0,0,0,0,0
25,180500,2,2016,2.52E+11,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,180500,2,2017,2.52E+11,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,180500,2,2018,2.52E+11,4,31,34,33,1,0,0,0,0,0,4.103327309,1.75578692,5.859114229,0,0,0,0,0,0,0
25,180500,2,2019,2.52E+11,4,31,18,18,0,0,0,0,0,0,1.025831827,1.170524613,2.196356441,0,0,0,0,0,0,0
25,180500,3,3000,2.52E+11,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,180500,3,3001,2.52E+11,4,31,19,15,0,0,1,0,2,1,1.025831827,0,1.025831827,0,0,0,0,0,0,0
25,180500,3,3002,2.52E+11,4,31,68,67,0,0,1,0,0,0,6.154990964,1.170524613,7.325515578,0,0,0,0,0,0,0
25,180500,3,3003,2.52E+11,4,31,99,78,2,0,2,0,11,6,5.129159137,3.51157384,8.640732977,0,0,0,0,0,0,0
25,180500,3,3004,2.52E+11,4,31,58,52,0,0,4,1,0,1,0,1.75578692,1.75578692,0,0,0,0,0,0,0
25,180500,3,3005,2.52E+11,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,180500,3,3006,2.52E+11,4,31,71,56,2,0,0,0,4,9,5.129159137,1.75578692,6.884946057,0,0,0,0,0,0,0
25,180500,3,3007,2.52E+11,4,31,130,107,10,0,0,0,10,3,4.103327309,1.75578692,5.859114229,0,0,0,0,0,0,0
25,180500,3,3008,2.52E+11,4,31,123,105,7,0,1,0,10,0,7.180822792,2.926311533,10.10713432,0,0,0,0,0,0,0
25,180500,3,3009,2.52E+11,4,31,87,73,6,0,0,0,0,8,2.051663655,1.170524613,3.222188268,0,0,0,0,0,0,0
25,180500,3,3010,2.52E+11,4,31,127,101,2,0,3,0,13,8,1.025831827,1.75578692,2.781618747,0,0,0,0,0,0,0
25,180500,3,3011,2.52E+11,4,31,32,31,0,0,0,0,0,1,2.051663655,1.170524613,3.222188268,0,0,0,0,0,0,0
25,180500,3,3012,2.52E+11,4,31,44,37,2,0,0,0,0,5,1.025831827,1.75578692,2.781618747,0,0,0,0,0,0,0
25,180500,3,3013,2.52E+11,4,31,98,88,2,0,2,0,4,2,4.103327309,2.926311533,7.029638843,0,0,0,0,0,0,0
25,180500,3,3014,2.52E+11,4,31,50,45,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25,180500,3,3015,2.52E+11,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,180500,3,3016,2.52E+11,4,31,5,2,0,0,0,1,0,2,1.025831827,0.585262307,1.611094134,0,0,0,0,0,0,0
25,180500,3,3017,2.52E+11,4,31,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,180500,3,3018,2.52E+11,4,31,105,91,8,0,0,0,6,0,7.180822792,2.926311533,10.10713432,0,0,0,0,0,0,0
25,180500,3,3019,2.52E+11,4,31,7,6,1,0,0,0,0,0,0,0.585262307,0.585262307,0,0,0,0,0,0,0
25,180500,4,4000,2.52E+11,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,180500,4,4001,2.52E+11,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,180500,4,4002,2.52E+11,4,31,40,39,0,0,0,0,0,1,4.103327309,0.585262307,4.688589616,0,0,0,0,0,0,0
25,180500,4,4003,2.52E+11,4,31,58,58,0,0,0,0,0,0,2.051663655,0.585262307,2.636925961,0,0,0,0,0,0,0
25,180500,4,4004,2.52E+11,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,180500,4,4005,2.52E+11,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,180500,4,4006,2.52E+11,4,31,31,29,0,0,1,0,0,1,0,0.585262307,0.585262307,0,0,0,0,0,0,0
25,180500,4,4007,2.52E+11,4,31,38,37,0,1,0,0,0,0,3.077495482,1.75578692,4.833282402,0,0,0,0,0,0,0
25,180500,4,4008,2.52E+11,4,31,95,89,1,0,0,0,2,3,2.051663655,0.585262307,2.636925961,0,0,0,0,0,0,0
25,180500,4,4009,2.52E+11,4,31,17,17,0,0,0,0,0,0,0,0.585262307,0.585262307,0,0,0,0,0,0,0
25,180500,4,4010,2.52E+11,4,31,38,38,0,0,0,0,0,0,0,1.75578692,1.75578692,0,0,0,0,0,0,0
25,180500,4,4011,2.52E+11,4,31,56,55,0,0,0,0,0,1,0,2.341049227,2.341049227,0,0,0,0,0,0,0
25,180500,4,4012,2.52E+11,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,180500,4,4013,2.52E+11,4,31,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,180500,4,4014,2.52E+11,4,31,23,23,0,0,0,0,0,0,2.051663655,0,2.051663655,0,0,0,0,0,0,0
25,180500,4,4015,2.52E+11,4,31,31,26,3,0,0,0,0,2,1.025831827,0.585262307,1.611094134,0,0,0,0,0,0,0
25,180500,4,4016,2.52E+11,4,31,38,37,0,0,0,0,1,0,1.025831827,0,1.025831827,0,0,0,0,0,0,0
25,180500,4,4017,2.52E+11,4,31,35,34,0,0,0,0,1,0,1.025831827,0.585262307,1.611094134,0,0,0,0,0,0,0
25,180500,4,4018,2.52E+11,4,31,39,35,0,0,4,0,0,0,3.077495482,0.585262307,3.662757789,0,0,0,0,0,0,0
25,180500,4,4019,2.52E+11,4,31,53,53,0,0,0,0,0,0,4.103327309,1.75578692,5.859114229,0,0,0,0,0,0,0
25,180500,4,4020,2.52E+11,4,31,41,41,0,0,0,0,0,0,1.025831827,1.75578692,2.781618747,0,0,0,0,0,0,0
25,180500,4,4021,2.52E+11,4,31,28,28,0,0,0,0,0,0,1.025831827,1.75578692,2.781618747,0,0,0,0,0,0,0
25,180500,4,4022,2.52E+11,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,180500,4,4023,2.52E+11,4,31,21,21,0,0,0,0,0,0,0,0.585262307,0.585262307,0,0,0,0,0,0,0
25,180500,4,4024,2.52E+11,4,31,20,19,0,0,1,0,0,0,0,1.170524613,1.170524613,0,0,0,0,0,0,0
25,180500,4,4025,2.52E+11,4,31,41,39,0,2,0,0,0,0,3.077495482,0,3.077495482,0,0,0,0,0,0,0
25,180500,4,4026,2.52E+11,4,31,24,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25,180500,4,4027,2.52E+11,4,31,34,34,0,0,0,0,0,0,4.103327309,1.75578692,5.859114229,0,0,0,0,0,0,0
25,180500,4,4028,2.52E+11,4,31,50,50,0,0,0,0,0,0,5.129159137,1.170524613,6.29968375,0,0,0,0,0,0,0
25,180500,4,4029,2.52E+11,4,31,7,7,0,0,0,0,0,0,1.025831827,0,1.025831827,0,0,0,0,0,0,0
25,980101,1,1000,2.60E+11,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,980101,1,1001,2.60E+11,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,980101,1,1002,2.60E+11,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,980101,1,1003,2.60E+11,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,980101,1,1004,2.60E+11,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,980101,1,1005,2.60E+11,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,980101,1,1006,2.60E+11,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,980101,1,1007,2.60E+11,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,980101,1,1008,2.60E+11,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,980101,1,1009,2.60E+11,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,980101,1,1010,2.60E+11,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,980101,1,1011,2.60E+11,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,980101,1,1012,2.60E+11,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,980101,1,1013,2.60E+11,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,980101,1,1014,2.60E+11,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,980101,1,1015,2.60E+11,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,980101,1,1016,2.60E+11,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,980101,1,1017,2.60E+11,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,980101,1,1018,2.60E+11,1,31,20,18,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25,980101,1,1019,2.60E+11,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,980101,1,1020,2.60E+11,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,980101,1,1021,2.60E+11,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,980101,1,1022,2.60E+11,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,980101,1,1023,2.60E+11,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,980101,1,1024,2.60E+11,1,31,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,980101,1,1025,2.60E+11,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,980101,1,1026,2.60E+11,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,980101,1,1027,2.60E+11,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,980101,1,1028,2.60E+11,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,980101,1,1029,2.60E+11,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,980101,1,1030,2.60E+11,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,980101,1,1031,2.60E+11,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,980101,1,1032,2.60E+11,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,980101,1,1033,2.60E+11,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,980101,1,1034,2.60E+11,1,31,513,190,216,2,8,1,79,17,0,0.585262307,0.585262307,0,0,0,0,0,0,0
25,980101,1,1035,2.60E+11,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,980101,1,1036,2.60E+11,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,980101,1,1037,2.60E+11,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,980101,1,1038,2.60E+11,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,980101,1,1039,2.60E+11,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
