COUNTYA,TRACTA,BLKGRPA,CODE,SDELMA,SDSECA,SDELMA_2,SDSECA_2,TOTPOP,WHITE,BLACK,AMIN,ASIAN,NHPI,OTHER,2MORE,OTHER_2MORE,3MORE,<.50,.50-.99,1.00-1.24,1.25-1.49,1.50-1.84,1.85-1.99,>2.00,TOT_INCOME_POP,TOTHOUSE,INCOME,TOT K-5,TOT 6-8,TOT ELEM,TOT SEC,ENROLL_K-5,ENROLL_6-8,ENROLL_K-8,ENROLL_9-12,TOT_ENROLL,NUM_SCHOOLS,NUM_K-5_,NUM_6-8_SCHOOL,NUM_K-8_SCHOOL,NUM_9-12_SCHOOLS
23,511200,4,235112004,3090,3090,33,33,597,433,156,0,0,0,8,0,0,0,0,0,35,0,0,12,314,361,143,12011000,30.77495482,15.80208228,46.5770371,26.875,0,0,0,0,0,0,0,0,0,0
23,511200,5,235112005,3090,3090,33,33,478,238,178,0,0,0,0,62,62,0,0,0,0,0,31,0,447,478,178,14440600,64.62740512,25.75154149,90.37894662,33.75,0,0,0,0,0,0,0,0,0,0
23,511301,1,235113011,3090,3090,33,33,977,595,132,0,0,0,141,109,33,76,58,104,212,9,33,0,561,977,294,16638300,102.5831827,53.25886991,155.8420526,65.625,0,0,0,0,0,0,0,0,0,0
23,511301,2,235113012,3090,3090,33,33,1134,310,602,0,222,0,0,0,0,0,29,0,78,0,49,114,864,1134,264,18303700,52.3174232,30.43363995,82.75106314,33.125,0,0,0,0,0,0,0,0,0,0
23,511301,3,235113013,3090,3090,33,33,813,355,407,0,0,0,51,0,0,0,68,0,0,0,39,115,591,813,296,19664600,78.98905071,57.35570605,136.3447568,66.875,0,0,0,0,0,0,0,0,0,0
23,511301,4,235113014,3090,3090,33,33,1510,916,465,0,0,0,0,129,0,129,57,186,0,44,181,76,966,1510,542,30252500,132.3323057,71.40200142,203.7343071,65,435,0,435,0,435,1,1,0,1,0
23,511301,5,235113015,3090,3090,33,33,1164,524,339,0,230,0,58,13,0,13,30,0,0,200,22,0,912,1164,299,27789100,45.1366004,28.09259072,73.22919112,37.5,0,0,0,0,0,0,0,0,0,0
23,511302,1,235113021,3090,3090,33,33,582,400,94,0,88,0,0,0,0,0,70,11,9,0,0,0,492,582,214,19112000,45.1366004,29.84837764,74.98497804,28.125,0,0,0,0,0,0,0,0,0,0
23,511302,2,235113022,3090,3090,33,33,775,447,292,0,13,0,0,23,0,23,85,186,13,97,0,24,370,775,294,15402200,55.39491868,30.43363995,85.82855863,25.625,0,0,0,0,0,0,0,0,0,0
23,511302,3,235113023,3090,3090,33,33,1573,988,389,0,33,0,10,153,0,153,140,109,338,0,101,18,867,1573,432,27625400,75.91155522,52.6736076,128.5851628,66.875,0,0,0,0,0,0,0,0,0,0
23,511302,4,235113024,3090,3090,33,33,764,445,280,27,0,0,12,0,0,0,91,59,40,0,95,231,248,764,272,10141300,113.8673328,47.40624684,161.2735797,48.125,665,376,1041,0,1041,1,1,1,1,0
23,511400,1,235114001,3090,3090,33,33,830,95,631,0,0,0,56,48,0,48,0,0,169,335,82,24,220,830,238,11133200,64.62740512,40.96836147,105.5957666,61.25,0,0,0,0,0,0,0,0,0,0
23,511400,2,235114002,3090,3090,33,33,917,541,285,0,0,0,27,64,45,19,11,62,82,109,37,147,464,912,279,19455500,58.47241416,35.1157384,93.58815256,41.875,0,0,0,0,0,0,0,0,0,0
23,511400,3,235114003,3090,3090,33,33,1040,460,370,0,15,0,94,101,47,54,81,211,0,0,89,18,619,1018,383,22591400,67.70490061,35.1157384,102.820639,36.875,0,0,0,0,0,0,0,0,0,0
23,511400,4,235114004,3090,3090,33,33,1040,146,690,52,0,0,152,0,0,0,92,27,291,0,70,52,478,1010,370,15818700,86.1698735,53.84413221,140.0140057,68.75,0,0,0,0,0,0,0,0,0,0
23,511500,1,235115001,3090,3090,33,33,753,34,354,0,0,0,329,36,36,0,124,152,0,123,142,22,190,753,201,8292900,80.01488253,46.23572223,126.2506048,51.875,0,0,0,0,0,0,0,0,0,0
23,511500,2,235115002,3090,3090,33,33,1335,353,664,0,0,0,37,281,60,221,178,114,85,160,0,124,674,1335,308,16734100,66.67906878,47.99150915,114.6705779,60.625,0,0,0,0,0,0,0,0,0,0
23,511500,3,235115003,3090,3090,33,33,1744,622,866,0,11,0,153,92,37,55,17,0,21,0,81,147,1478,1744,574,55878900,116.9448283,63.79359143,180.7384197,70.625,0,0,0,0,0,0,0,0,0,0
23,511500,4,235115004,3090,3090,33,33,850,213,425,0,53,0,124,35,0,35,33,73,38,12,24,92,578,850,319,18748900,73.85989157,60.86727989,134.7271715,61.25,0,0,0,0,0,0,0,0,0,0
23,511600,1,235116001,3090,3090,33,33,1314,353,671,0,0,0,290,0,0,0,181,95,42,30,176,111,551,1186,411,22089600,66.67906878,53.25886991,119.9379387,75,0,0,0,0,0,0,0,0,0,0
23,511600,2,235116002,3090,3090,33,33,515,236,279,0,0,0,0,0,0,0,0,0,0,0,13,0,502,515,190,11610700,43.08493675,31.60416456,74.68910131,39.375,0,0,0,0,0,0,0,0,0,0
23,511600,3,235116003,3090,3090,33,33,1084,768,161,13,0,0,132,10,0,10,232,283,41,58,109,9,352,1084,608,17245300,46.16243223,42.13888608,88.30131831,43.75,0,0,0,0,0,0,0,0,0,0
23,511600,4,235116004,3090,3090,33,33,741,496,193,0,41,0,11,0,0,0,119,97,33,0,0,0,473,722,295,14780600,42.05910492,28.09259072,70.15169564,22.5,0,0,0,0,0,0,0,0,0,0
23,511600,5,235116005,3090,3090,33,33,1143,619,333,0,0,0,191,0,0,0,9,8,0,0,0,0,1126,1143,425,34731900,68.73073243,41.55362377,110.2843562,33.125,0,0,0,0,0,0,0,0,0,0
23,511600,6,235116006,3090,3090,33,33,1749,676,825,0,8,0,180,60,0,60,145,1,131,85,9,293,1085,1749,639,34790100,154.9006059,78.4251491,233.325755,105,9,621,630,36,666,2,1,2,2,1
23,511600,7,235116007,3090,3090,33,33,753,685,30,0,0,0,17,21,0,21,0,22,15,0,9,0,707,753,361,28659900,31.80078665,15.21681997,47.01760662,21.875,0,642,642,562,1204,2,0,2,2,2
23,511701,1,235117011,3090,3090,33,33,926,404,374,0,0,0,65,83,21,62,151,43,0,0,0,0,732,926,326,25597400,48.21409589,27.50732841,75.7214243,32.5,0,0,0,0,0,0,0,0,0,0
23,511701,2,235117012,3090,3090,33,33,1361,1221,21,0,0,0,119,0,0,0,15,34,0,79,67,33,1127,1355,484,45171500,65.65323695,55.59991913,121.2531561,58.75,0,0,0,4308,4308,2,0,0,0,2
23,511701,3,235117013,3090,3090,33,33,735,530,140,0,45,0,0,20,0,20,0,0,0,0,37,0,698,735,249,23287300,42.05910492,32.18942687,74.24853179,30.625,593,0,593,0,593,1,1,0,1,0
23,511701,4,235117014,3090,3090,33,33,962,696,266,0,0,0,0,0,0,0,29,138,29,7,23,16,701,943,281,28560400,66.67906878,33.35995148,100.0390203,37.5,0,0,0,0,0,0,0,0,0,0
23,511701,5,235117015,3090,3090,33,33,697,460,58,0,34,0,93,52,0,52,10,19,0,0,31,103,534,697,248,17233100,37.95577761,33.35995148,71.31572909,33.125,0,0,0,0,0,0,0,0,0,0
23,511702,1,235117021,3090,3090,33,33,1557,1260,277,0,0,0,6,14,0,14,84,76,26,0,74,17,1193,1470,588,46531400,76.93738705,35.70100071,112.6383878,41.25,0,0,0,0,0,0,0,0,0,0
23,511702,2,235117022,3090,3090,33,33,1423,1124,150,0,139,0,0,10,10,0,0,0,28,76,97,0,1222,1423,422,35836500,91.29903264,41.55362377,132.8526564,45,0,0,0,0,0,0,0,0,0,0
23,520100,1,235201001,1650,1650,7,7,2394,2314,0,0,80,0,0,0,0,0,66,6,0,30,75,0,2217,2394,884,85442500,114.8931647,79.59567371,194.4888384,89.375,471,0,471,0,471,1,1,0,1,0
23,520100,2,235201002,1650,1650,7,7,1202,1115,12,0,43,0,22,10,0,10,0,0,248,54,35,0,833,1170,475,34973100,58.47241416,32.77468917,91.24710333,30,0,0,0,0,0,0,0,0,0,0
23,520100,3,235201003,1650,1650,7,7,1506,1506,0,0,0,0,0,0,0,0,20,40,44,0,8,0,1243,1355,572,39119700,146.6939513,79.0104114,225.7043627,72.5,0,0,0,0,0,0,0,0,0,0
23,520100,4,235201004,1650,1650,7,7,1291,1269,0,0,22,0,0,0,0,0,0,85,0,0,0,20,1186,1291,482,39831200,111.8156692,55.59991913,167.4155883,58.125,0,0,0,0,0,0,0,0,0,0
23,520201,1,235202011,1650,1650,7,7,738,738,0,0,0,0,0,0,0,0,38,10,0,21,0,0,669,738,309,20179700,53.34325502,28.09259072,81.43584574,29.375,0,0,0,0,0,0,0,0,0,0
23,520201,2,235202012,1650,1650,7,7,1269,1248,0,0,21,0,0,0,0,0,59,76,48,0,151,0,935,1269,554,29718300,81.04071436,49.74729607,130.7880104,55.625,0,0,0,0,0,0,0,0,0,0
23,520201,3,235202013,1650,1650,7,7,1805,1793,12,0,0,0,0,0,0,0,24,43,5,12,48,42,1631,1805,600,61317500,105.6606782,80.18093602,185.8416142,83.75,0,0,0,0,0,0,0,0,0,0
23,520202,1,235202021,1650,1650,7,7,1121,818,254,0,37,0,0,12,12,0,0,34,37,48,105,51,846,1121,528,34436600,53.34325502,24.58101688,77.9242719,31.875,301,0,301,0,301,1,1,0,1,0
23,520202,2,235202022,1650,1650,7,7,2010,1910,26,0,38,0,0,36,0,36,98,0,0,0,137,0,1775,2010,695,75504200,120.0223238,95.39775599,215.4200798,97.5,0,0,0,0,0,0,0,0,0,0
23,520202,3,235202023,1650,1650,7,7,2368,2267,7,0,94,0,0,0,0,0,31,55,0,52,106,0,2124,2368,885,85263700,165.1589242,103.006166,268.1650902,96.875,0,690,690,587,1277,3,0,1,1,1
23,521101,1,235211011,12930,12930,203,203,754,590,141,0,13,0,10,0,0,0,0,10,0,0,40,0,704,754,266,20649200,51.29159137,24.58101688,75.87260825,19.375,0,0,0,0,0,0,0,0,0,0
23,521101,2,235211012,12930,12930,203,203,594,559,11,0,13,0,0,11,0,11,0,52,73,0,52,0,417,594,352,19258200,44.11076858,23.41049227,67.52126084,24.375,0,0,0,0,0,0,0,0,0,0
23,521101,3,235211013,12930,12930,203,203,2004,1842,0,0,76,0,51,35,0,35,43,0,0,165,0,63,1733,2004,603,61055900,149.7714468,71.98726372,221.7587105,85.625,503,0,503,0,503,1,1,0,1,0
23,521101,4,235211014,12930,12930,203,203,890,876,0,0,0,0,14,0,0,0,99,20,0,20,0,47,704,890,334,27194100,64.62740512,33.35995148,97.9873566,38.125,0,579,579,0,579,1,0,1,1,0
23,521102,1,235211021,12930,12930,203,203,1497,1422,0,0,0,0,68,7,0,7,0,0,10,56,55,0,1376,1497,595,45026500,100.5315191,56.18518144,156.7167005,60.625,0,0,0,0,0,0,0,0,0,0
23,521102,2,235211022,12930,12930,203,203,1575,1568,7,0,0,0,0,0,0,0,38,22,16,0,52,69,1378,1575,538,54113400,142.590624,94.22723138,236.8178554,68.75,0,0,0,0,0,0,0,0,0,0
23,521201,1,235212011,12930,12930,203,203,1226,1213,0,0,13,0,0,0,0,0,0,0,0,0,0,9,1205,1214,346,33083600,83.09237802,31.01890225,114.1112803,50,0,0,0,0,0,0,0,0,0,0
23,521201,2,235212012,12930,12930,203,203,948,840,64,26,0,0,0,18,0,18,49,193,0,12,119,28,547,948,397,23367100,84.11820984,36.28626301,120.4044729,46.875,0,0,0,0,0,0,0,0,0,0
23,521201,3,235212013,12930,12930,203,203,833,763,11,0,0,0,11,48,24,24,134,78,0,29,0,31,561,833,345,20894500,55.39491868,32.77468917,88.16960785,37.5,0,0,0,0,0,0,0,0,0,0
23,521202,1,235212021,12930,12930,203,203,1133,1067,30,0,0,0,17,19,0,19,9,13,0,76,9,0,1000,1107,365,30956300,91.29903264,60.28201759,151.5810502,68.125,446,0,446,1153,1599,3,1,0,1,1
23,521202,2,235212022,12930,12930,203,203,966,955,0,11,0,0,0,0,0,0,0,0,0,0,0,0,950,950,307,34416700,80.01488253,52.08834529,132.1032278,38.75,0,0,0,0,0,0,0,0,0,0
23,521202,3,235212023,12930,12930,203,203,970,921,25,0,0,0,0,24,24,0,0,21,10,24,55,40,820,970,364,26312800,73.85989157,39.79783685,113.6577284,45.625,0,0,0,0,0,0,0,0,0,0
23,521202,4,235212024,12930,12930,203,203,980,929,13,0,0,0,18,20,0,20,45,95,15,6,20,0,799,980,363,35946400,41.03327309,37.45678763,78.49006072,39.375,0,0,0,0,0,0,0,0,0,0
23,522101,1,235221011,12930,12930,203,203,823,739,84,0,0,0,0,0,0,0,12,0,0,12,84,0,715,823,287,30631200,77.96321888,57.35570605,135.3189249,43.75,0,0,0,0,0,0,0,0,0,0
23,522101,2,235221012,12930,12930,203,203,1794,1445,112,0,0,0,0,237,131,106,0,170,25,12,21,0,1566,1794,549,50863300,127.2031466,88.37460831,215.5777549,91.25,0,0,0,0,0,0,0,0,0,0
23,522101,3,235221013,12930,12930,203,203,1886,1756,21,0,52,0,0,57,0,57,28,12,0,35,51,0,1753,1879,677,61315600,166.184756,100.6651167,266.8498728,102.5,498,0,498,0,498,1,1,0,1,0
23,522102,1,235221021,12930,12930,203,203,1291,1291,0,0,0,0,0,0,0,0,0,0,0,47,0,0,1244,1291,357,36430500,100.5315191,57.35570605,157.8872251,55,0,0,0,0,0,0,0,0,0,0
23,522102,2,235221022,12930,12930,203,203,1162,1140,0,0,0,0,0,22,0,22,12,40,53,9,0,36,1012,1162,437,43599300,109.7640055,54.42939452,164.1934,58.125,0,0,0,0,0,0,0,0,0,0
23,522102,3,235221023,12930,12930,203,203,1281,1281,0,0,0,0,0,0,0,0,0,30,43,114,0,0,1094,1281,450,37499000,86.1698735,56.18518144,142.3550549,52.5,0,466,466,0,466,1,0,1,1,0
23,522102,4,235221024,12930,12930,203,203,1088,1063,0,0,0,0,13,12,0,12,0,11,90,10,0,0,977,1088,386,30582800,64.62740512,50.91782068,115.5452258,53.75,0,0,0,0,0,0,0,0,0,0
23,522102,5,235221025,12930,12930,203,203,769,757,0,0,0,0,0,12,0,12,0,156,9,10,20,10,564,769,292,22396900,58.47241416,26.3368038,84.80921796,25.625,0,0,0,0,0,0,0,0,0,0
23,523100,1,235231001,4440,4440,54,54,2083,2022,11,0,0,0,21,29,0,29,29,32,69,0,22,40,1891,2083,756,57396100,132.3323057,88.95987062,221.2921763,86.875,1093,348,1441,661,2102,3,2,1,3,1
23,523100,2,235231002,4440,4440,54,54,1016,966,0,0,42,0,8,0,0,0,14,0,42,0,0,0,952,1008,350,43056100,70.78239609,36.87152532,107.6539214,47.5,0,0,0,0,0,0,0,0,0,0
23,523201,1,235232011,4440,4440,54,54,1633,1585,8,0,0,0,20,20,0,20,34,0,17,83,31,0,1135,1300,514,42107100,80.01488253,61.4525422,141.4674247,55.625,0,0,0,0,0,0,0,0,0,0
23,523201,2,235232012,4440,4440,54,54,782,757,0,0,0,0,0,25,0,25,0,0,0,38,0,0,744,782,241,33188200,62.57574147,47.99150915,110.5672506,32.5,0,0,0,0,0,0,0,0,0,0
23,523201,3,235232013,4440,4440,54,54,633,624,9,0,0,0,0,0,0,0,0,0,0,0,31,0,602,633,208,21996600,54.36908685,35.1157384,89.48482525,37.5,0,0,0,0,0,0,0,0,0,0
23,523202,1,235232021,4440,4440,54,54,2528,2508,0,0,0,0,20,0,0,0,212,452,0,56,58,0,1750,2528,940,61983200,111.8156692,74.32831295,186.1439821,88.75,0,0,0,0,0,0,0,0,0,0
23,523202,2,235232022,4440,4440,54,54,1077,1064,13,0,0,0,0,0,0,0,0,0,191,0,88,25,757,1061,399,29900500,107.7123419,76.66936218,184.381704,73.125,0,0,0,0,0,0,0,0,0,0
23,523202,3,235232023,4440,4440,54,54,1400,1373,0,0,27,0,0,0,0,0,0,0,12,0,18,29,1341,1400,481,54460600,129.2548102,69.06095219,198.3157624,73.125,0,0,0,0,0,0,0,0,0,0
23,523202,4,235232024,4440,4440,54,54,2484,2466,0,0,18,0,0,0,0,0,0,47,13,0,0,76,2348,2484,754,78151500,199.0113745,143.9745274,342.985902,118.125,0,0,0,0,0,0,0,0,0,0
23,524101,1,235241011,12420,12420,194,194,672,556,116,0,0,0,0,0,0,0,0,0,0,0,12,0,508,520,174,24399400,36.92994579,18.72839381,55.6583396,21.875,0,0,0,0,0,0,0,0,0,0
23,524101,2,235241012,12420,12420,194,194,1682,1619,0,0,63,0,0,0,0,0,8,110,0,24,22,26,1492,1682,597,52976000,113.8673328,66.71990296,180.5872358,63.125,0,0,0,0,0,0,0,0,0,0
23,524101,3,235241013,12420,12420,194,194,650,650,0,0,0,0,0,0,0,0,9,29,0,38,0,0,574,650,231,21133500,78.98905071,35.1157384,114.1047891,28.75,0,0,0,0,0,0,0,0,0,0
23,524102,1,235241021,12420,12420,194,194,1581,1566,0,0,15,0,0,0,0,0,98,73,118,24,139,8,1056,1516,636,42547400,71.80822792,50.33255837,122.1407863,44.375,0,0,0,0,0,0,0,0,0,0
23,524102,2,235241022,12420,12420,194,194,1336,1185,114,0,0,0,17,20,0,20,17,0,8,8,59,9,1235,1336,468,43359700,96.42819177,55.59991913,152.0281109,57.5,0,0,0,0,0,0,0,0,0,0
23,524102,3,235241023,12420,12420,194,194,938,863,0,51,0,0,0,24,24,0,40,0,8,42,54,0,794,938,374,35834000,63.6015733,48.57677145,112.1783448,33.125,382,214,596,417,1013,3,2,1,3,1
23,525101,1,235251011,3030,3030,32,32,1503,1466,0,0,37,0,0,0,0,0,39,0,0,0,67,0,1397,1503,443,47517500,149.7714468,100.6651167,250.4365635,98.75,1017,3,1020,11,1031,2,1,1,2,1
23,525101,2,235251012,3030,3030,32,32,1085,1085,0,0,0,0,0,0,0,0,0,0,25,0,70,0,990,1085,346,41790400,52.3174232,26.3368038,78.654227,48.125,0,0,0,0,0,0,0,0,0,0
23,525101,3,235251013,3030,3030,32,32,1407,1407,0,0,0,0,0,0,0,0,30,12,0,57,12,29,1240,1380,516,56391800,50.26575954,48.57677145,98.842531,44.375,0,555,555,1409,1964,2,0,1,1,1
23,525101,4,235251014,3030,3030,32,32,2394,2080,126,0,80,0,0,108,35,73,131,161,103,425,161,48,1337,2366,935,66453700,117.9706601,66.13464066,184.1053008,80.625,0,0,0,0,0,0,0,0,0,0
23,525104,1,235251041,3030,3030,32,32,1741,1683,58,0,0,0,0,0,0,0,0,0,0,20,0,0,1721,1741,563,57179900,126.1773148,100.6651167,226.8424315,116.875,0,0,0,0,0,0,0,0,0,0
23,525104,2,235251042,3030,3030,32,32,1160,1074,0,0,0,0,0,86,0,86,11,86,0,0,0,0,1063,1160,407,31606200,100.5315191,64.37885373,164.9103728,45,0,0,0,0,0,0,0,0,0,0
23,525104,3,235251043,3030,3030,32,32,1138,1029,44,0,13,0,14,38,12,26,82,78,0,13,26,0,543,742,280,22122300,33.8524503,18.72839381,52.58084412,151.25,713,0,713,0,713,1,1,0,1,0
23,525104,4,235251044,3030,3030,32,32,2215,2176,16,0,0,0,0,23,12,11,76,20,19,0,80,0,2020,2215,703,95355100,159.0039332,112.3703629,271.3742961,99.375,0,0,0,0,0,0,0,0,0,0
23,525203,1,235252031,3030,3030,32,32,1706,1667,0,0,0,0,11,28,0,28,31,57,35,0,0,0,1562,1685,521,52748600,141.5647922,83.10724755,224.6720397,82.5,0,0,0,0,0,0,0,0,0,0
23,525203,2,235252032,3030,3030,32,32,2501,2501,0,0,0,0,0,0,0,0,24,25,42,17,51,67,2182,2408,964,84123800,135.4098012,86.03355908,221.4433603,104.375,0,0,0,0,0,0,0,0,0,0
23,525203,3,235252033,3030,3030,32,32,1423,1302,26,0,0,0,84,11,0,11,33,308,14,29,67,48,924,1423,649,38449000,87.19570533,47.99150915,135.1872145,40,0,0,0,0,0,0,0,0,0,0
23,525204,1,235252041,3030,3030,32,32,2390,2323,0,0,67,0,0,0,0,0,11,0,0,0,0,0,2346,2357,731,86182500,168.2364197,128.1724452,296.4088649,125.625,0,0,0,0,0,0,0,0,0,0
23,525204,2,235252042,3030,3030,32,32,735,735,0,0,0,0,0,0,0,0,34,0,27,13,0,0,661,735,215,24542500,121.0481556,56.77044375,177.8185994,51.25,0,0,0,0,0,0,0,0,0,0
23,525300,1,235253001,3030,3030,32,32,3003,1946,608,28,0,0,250,171,86,85,0,0,0,0,0,0,0,0,0,7420500,0,0,0,5,0,0,0,0,0,0,0,0,0,0
23,526100,1,235261001,5610,10830,256,298,1484,1443,0,0,0,0,28,13,0,13,0,31,44,0,34,32,1343,1484,521,55735500,120.0223238,88.95987062,208.9821944,88.75,0,0,0,0,0,0,0,0,0,0
23,526100,2,235261002,5610,10830,256,298,765,662,0,103,0,0,0,0,0,0,89,0,0,0,19,0,657,765,288,25458200,32.82661848,29.84837764,62.67499612,34.375,0,0,0,0,0,0,0,0,0,0
23,526100,3,235261003,5610,10830,256,298,1859,1810,0,49,0,0,0,0,0,0,30,0,0,0,51,60,1672,1813,651,63623300,95.40235994,73.15778834,168.5601483,93.125,0,0,0,0,0,0,0,0,0,0
23,526100,4,235261004,5610,10830,256,298,1705,1642,0,0,0,0,0,63,0,63,40,53,0,140,77,40,1355,1705,823,65184200,54.36908685,33.94521379,88.31430064,30,586,0,586,0,586,1,1,0,1,0
23,526100,5,235261005,5610,10830,256,298,1695,1610,0,0,0,0,15,70,0,70,110,68,0,70,28,84,1335,1695,512,44061300,165.1589242,98.32406752,263.4829917,75.625,0,0,0,0,0,0,0,0,0,0
23,530100,1,235301001,9720,9720,152,152,2121,1885,0,0,100,0,77,59,0,59,0,84,0,0,0,9,2028,2121,757,73887300,139.5131285,72.57252603,212.0856545,70,348,0,348,0,348,1,1,0,1,0
23,530100,2,235301002,9720,9720,152,152,1681,1664,0,0,0,0,17,0,0,0,60,54,53,23,52,37,1402,1681,756,54904400,126.1773148,71.98726372,198.1645785,91.25,0,724,724,912,1636,4,0,2,2,4
23,530200,1,235302001,9720,9720,152,152,1173,1051,122,0,0,0,0,0,0,0,27,85,84,26,16,118,817,1173,558,41606100,23.59413203,15.80208228,39.39621431,22.5,0,0,0,0,0,0,0,0,0,0
23,530200,2,235302002,9720,9720,152,152,1003,919,0,0,0,0,0,84,0,84,115,98,69,39,20,0,662,1003,416,20893300,81.04071436,52.6736076,133.714322,73.125,174,0,174,0,174,1,1,0,1,0
23,530200,3,235302003,9720,9720,152,152,1606,1549,0,33,0,0,0,24,0,24,111,86,152,111,68,23,1055,1606,595,36552800,62.57574147,39.79783685,102.3735783,51.25,0,0,0,0,0,0,0,0,0,0
23,530300,1,235303001,9720,9720,152,152,636,625,0,0,0,0,0,11,0,11,10,14,0,35,47,25,505,636,420,32636300,15.38747741,13.46103305,28.84851046,15.625,0,0,0,0,0,0,0,0,0,0
23,530300,2,235303002,9720,9720,152,152,1205,1181,20,0,0,0,4,0,0,0,59,154,56,29,92,4,811,1205,626,35391600,62.57574147,31.01890225,93.59464372,31.875,209,0,209,0,209,1,1,0,1,0
23,530300,3,235303003,9720,9720,152,152,806,754,0,0,0,0,28,24,0,24,14,41,11,26,48,0,666,806,387,29904800,47.18826406,26.92206611,74.11033017,26.25,0,0,0,0,0,0,0,0,0,0
23,530300,4,235303004,9720,9720,152,152,855,829,0,0,0,0,26,0,0,0,46,12,38,20,20,0,719,855,383,27510100,43.08493675,21.65470535,64.7396421,29.375,0,0,0,0,0,0,0,0,0,0
23,530400,1,235304001,9720,9720,152,152,1757,1701,0,0,0,0,0,56,56,0,0,43,33,46,101,24,1510,1757,742,55497500,103.6090146,46.82098453,150.4299991,64.375,0,0,0,0,0,0,0,0,0,0
23,530400,2,235304002,9720,9720,152,152,1198,1153,0,0,27,0,18,0,0,0,0,26,22,0,0,0,1150,1198,390,33965600,100.5315191,53.25886991,153.790389,56.875,0,0,0,0,0,0,0,0,0,0
23,530400,3,235304003,9720,9720,152,152,1741,1729,0,0,0,0,12,0,0,0,0,0,15,13,0,0,1702,1730,614,78589500,112.841501,61.4525422,174.2940432,81.25,0,0,0,0,0,0,0,0,0,0
23,530400,4,235304004,9720,9720,152,152,1354,1354,0,0,0,0,0,0,0,0,15,0,14,0,46,0,1279,1354,519,60636800,74.8857234,45.06519761,119.950921,31.25,0,0,0,0,0,0,0,0,0,0
23,530500,1,235305001,9720,9720,152,152,1066,887,19,0,31,0,45,84,0,84,0,137,17,15,80,0,817,1066,543,33140000,36.92994579,25.75154149,62.68148728,28.125,571,0,571,0,571,1,1,0,1,0
23,530500,2,235305002,9720,9720,152,152,817,817,0,0,0,0,0,0,0,0,196,0,0,19,0,0,462,677,291,21753000,54.36908685,24.58101688,78.95010373,32.5,0,0,0,0,0,0,0,0,0,0
23,530500,3,235305003,9720,9720,152,152,809,790,0,0,19,0,0,0,0,0,0,17,47,35,107,19,510,735,417,19300500,75.91155522,35.70100071,111.6125559,36.875,0,0,0,0,0,0,0,0,0,0
23,530500,4,235305004,9720,9720,152,152,565,523,11,0,0,0,31,0,0,0,73,10,0,47,14,0,421,565,231,18334200,43.08493675,20.48418073,63.56911748,20,0,0,0,0,0,0,0,0,0,0
23,530500,5,235305005,9720,9720,152,152,2118,2118,0,0,0,0,0,0,0,0,0,70,0,0,31,31,1746,1878,748,83609300,91.29903264,48.57677145,139.8758041,55.625,0,0,0,1252,1252,1,0,0,0,1
23,530600,1,235306001,9720,9720,152,152,1892,1091,552,18,47,0,156,28,9,19,0,12,8,0,35,11,376,442,216,26388000,43.08493675,29.84837764,72.93331439,75,0,1037,1037,0,1037,2,0,1,1,0
23,530600,2,235306002,9720,9720,152,152,982,809,173,0,0,0,0,0,0,0,44,9,76,80,0,0,773,982,334,29068800,41.03327309,22.23996765,63.27324075,22.5,359,0,359,0,359,1,1,0,1,0
23,530600,3,235306003,9720,9720,152,152,1398,1167,0,0,0,0,176,55,0,55,22,0,11,0,101,89,1152,1375,420,43727600,75.91155522,43.894673,119.8062282,52.5,0,699,699,1048,1747,2,0,1,1,1
23,530600,4,235306004,9720,9720,152,152,1064,999,65,0,0,0,0,0,0,0,0,38,0,26,98,0,784,946,300,27066000,81.04071436,46.82098453,127.8616989,47.5,0,0,0,0,0,0,0,0,0,0
23,530600,5,235306005,9720,9720,152,152,1246,1206,8,9,0,0,0,23,10,13,12,57,0,12,36,0,1129,1246,473,46947000,107.7123419,49.74729607,157.4596379,52.5,0,0,0,0,0,0,0,0,0,0
23,530700,1,235307001,9720,9720,152,152,1040,1005,0,0,0,0,0,35,0,35,12,17,102,0,17,0,892,1040,482,36627100,50.26575954,32.18942687,82.45518641,37.5,0,0,0,0,0,0,0,0,0,0
23,530700,2,235307002,9720,9720,152,152,2632,2528,28,5,0,0,23,48,12,36,115,135,22,50,48,0,2262,2632,1310,116959700,137.4614649,69.06095219,206.5224171,70.625,0,0,0,0,0,0,0,0,0,0
23,530801,1,235308011,9720,9720,152,152,3078,2989,32,0,45,0,0,12,0,12,41,14,18,9,90,113,2775,3060,1082,116459100,224.6571702,117.6377236,342.2948938,98.125,0,0,0,0,0,0,0,0,0,0
23,530801,2,235308012,9720,9720,152,152,2346,2278,0,0,22,0,20,26,26,0,163,17,87,76,93,52,1843,2331,843,74061500,188.7530562,132.8545436,321.6075999,135,549,0,549,0,549,1,1,0,1,0
23,530802,1,235308021,9720,9720,152,152,423,423,0,0,0,0,0,0,0,0,48,0,0,0,0,51,324,423,192,9333700,44.11076858,34.53047609,78.64124467,30.625,0,0,0,0,0,0,0,0,0,0
23,530802,2,235308022,9720,9720,152,152,646,578,0,0,34,0,0,34,0,34,35,0,0,0,0,0,611,646,260,18902000,38.98160944,23.99575457,62.97736401,23.75,0,0,0,0,0,0,0,0,0,0
