COUNTYA,TRACTA,BLKGRPA,CODE,SDELMA,SDSECA,TOTPOP,WHITE,BLACK,AMIN,ASIAN,NHPI,OTHER,2MORE,OTHER_2MORE,3MORE,<.50,.50-.99,1.00-1.24,1.25-1.49,1.50-1.84,1.85-1.99,>2.00,TOT_INCOME_POP,TOTHOUSE,INCOME,TOT K-5,TOT 6-8,TOT ELEM,TOT SEC,ENROLL_K-5,ENROLL_6-8,ENROLL_K-8,ENROLL_9-12,TOT_ENROLL,NUM_SCHOOLS,NUM_K-5_,NUM_6-8_SCHOOL,NUM_K-8_SCHOOL,NUM_9-12_SCHOOLS
25,100601,4,251006014,2790,2790,1132,306,338,0,396,0,64,28,0,28,39,91,10,41,14,80,857,1132,557,28252300,136.435633,57.35570605,193.7913391,88.125,0,0,0,0,0,0,0,0,0,0
25,100603,1,251006031,2790,2790,1610,1023,245,0,183,0,32,127,112,15,23,0,98,33,142,114,880,1290,572,42720000,78.98905071,42.13888608,121.1279368,35.625,0,0,0,0,0,0,0,0,0,0
25,100603,2,251006032,2790,2790,361,352,9,0,0,0,0,0,0,0,21,0,9,0,0,0,331,361,196,18538300,38.98160944,14.63155767,53.61316711,12.5,0,0,0,0,0,0,0,0,0,0
25,100700,1,251007001,2790,2790,1118,1062,31,0,0,0,13,12,0,12,21,61,0,0,0,70,966,1118,388,33814100,64.62740512,37.45678763,102.0841928,30.625,0,0,0,0,0,0,0,0,0,0
25,100700,2,251007002,2790,2790,1020,1007,13,0,0,0,0,0,0,0,0,128,44,76,10,35,727,1020,531,32250700,45.1366004,22.82522996,67.96183036,23.125,0,0,0,0,0,0,0,0,0,0
25,100700,3,251007003,2790,2790,616,575,27,0,0,0,0,14,0,14,0,24,0,0,50,0,542,616,259,20429100,35.90411396,22.82522996,58.72934392,22.5,0,0,0,0,0,0,0,0,0,0
25,100700,4,251007004,2790,2790,973,915,0,0,0,0,58,0,0,0,78,24,10,31,15,0,815,973,423,32843500,46.16243223,31.60416456,77.76659679,28.75,268,0,268,0,268,1,1,0,1,0
25,100700,5,251007005,2790,2790,485,449,36,0,0,0,0,0,0,0,0,0,0,0,0,0,485,485,231,16198700,50.26575954,19.31365612,69.57941566,16.25,0,0,0,0,0,0,0,0,0,0
25,100800,1,251008001,2790,2790,652,238,276,0,0,0,138,0,0,0,23,0,45,0,66,0,518,652,232,21895100,33.8524503,19.89891843,53.75136873,30,0,0,0,0,0,0,0,0,0,0
25,100800,2,251008002,2790,2790,829,410,338,0,67,0,14,0,0,0,31,65,0,12,182,0,539,829,347,27930500,62.57574147,31.60416456,94.17990603,36.25,0,0,0,0,0,0,0,0,0,0
25,100800,3,251008003,2790,2790,1600,786,612,0,118,0,0,84,0,84,200,0,46,0,62,47,1245,1600,543,43001600,46.16243223,28.09259072,74.25502295,33.125,0,0,0,0,0,0,0,0,0,0
25,100800,4,251008004,2790,2790,862,726,101,0,17,0,18,0,0,0,0,0,0,0,94,61,707,862,477,29369200,37.95577761,24.58101688,62.53679449,21.875,0,0,0,0,0,0,0,0,0,0
25,100800,5,251008005,2790,2790,731,389,108,0,177,0,57,0,0,0,172,147,0,51,0,0,361,731,391,13185200,40.00744127,22.82522996,62.83267123,22.5,305,97,402,0,402,1,1,1,1,0
25,100800,6,251008006,2790,2790,928,651,220,0,42,0,0,15,0,15,22,15,0,0,15,0,876,928,386,34034600,48.21409589,38.62731224,86.84140813,41.25,0,0,0,0,0,0,0,0,0,0
25,100900,1,251009001,2790,2790,904,217,474,0,213,0,0,0,0,0,16,0,60,96,0,47,685,904,313,20924000,41.03327309,29.26311533,70.29638843,32.5,0,0,0,0,0,0,0,0,0,0
25,100900,2,251009002,2790,2790,629,255,253,0,88,0,0,33,0,33,0,0,150,0,42,104,333,629,221,13269200,36.92994579,21.06944304,57.99938883,22.5,0,0,0,0,0,0,0,0,0,0
25,100900,3,251009003,2790,2790,1373,310,867,0,17,0,13,166,34,132,0,298,0,0,0,104,971,1373,455,37459600,64.62740512,45.06519761,109.6926027,51.875,0,0,0,0,0,0,0,0,0,0
25,100900,4,251009004,2790,2790,564,37,427,0,48,0,0,52,11,41,68,60,14,0,0,0,422,564,273,15690300,17.43914107,16.97260689,34.41174796,20,0,0,0,0,0,0,0,0,0,0
25,100900,5,251009005,2790,2790,786,441,269,0,69,0,0,7,0,7,7,11,0,16,12,14,726,786,343,28886900,42.05910492,37.45678763,79.51589255,44.375,408,0,408,0,408,1,1,0,1,0
25,101001,1,251010011,2790,2790,986,7,979,0,0,0,0,0,0,0,0,0,0,0,101,168,717,986,320,24674800,43.08493675,25.16627919,68.25121594,40,0,0,0,0,0,0,0,0,0,0
25,101001,2,251010012,2790,2790,657,0,603,0,0,0,46,8,0,8,96,100,0,74,31,0,356,657,286,12054200,37.95577761,22.23996765,60.19574527,30,316,0,316,0,316,1,1,0,1,0
25,101001,3,251010013,2790,2790,634,0,580,0,0,0,0,54,26,28,21,0,0,0,0,172,441,634,233,18995000,58.47241416,25.16627919,83.63869335,32.5,0,0,0,0,0,0,0,0,0,0
25,101001,4,251010014,2790,2790,1179,62,1117,0,0,0,0,0,0,0,37,93,41,0,0,0,1008,1179,364,36557900,37.95577761,39.21257455,77.16835216,61.25,0,0,0,0,0,0,0,0,0,0
25,101001,5,251010015,2790,2790,1571,44,1264,0,0,0,247,16,0,16,309,285,0,0,106,0,871,1571,555,34224100,78.98905071,47.40624684,126.3952975,35.625,0,0,0,0,0,0,0,0,0,0
25,101001,6,251010016,2790,2790,865,95,733,0,15,0,0,22,0,22,0,0,0,64,78,0,723,865,408,22225300,48.21409589,39.79783685,88.01193274,58.125,0,0,0,0,0,0,0,0,0,0
25,101002,1,251010021,2790,2790,847,149,636,0,0,32,30,0,0,0,44,369,206,155,0,0,73,847,302,9845000,58.47241416,39.21257455,97.68498871,56.875,0,0,0,0,0,0,0,0,0,0
25,101002,2,251010022,2790,2790,2987,332,2445,0,0,0,111,99,17,82,211,457,404,41,82,31,1761,2987,856,58248200,134.3839694,91.30091984,225.6848892,108.125,0,0,0,0,0,0,0,0,0,0
25,101002,3,251010023,2790,2790,2313,65,2116,0,0,53,62,17,0,17,74,431,24,65,195,246,1278,2313,778,42711600,126.1773148,58.52623067,184.7035454,85.625,140,0,140,0,140,1,1,0,1,0
25,101101,1,251011011,2790,2790,823,11,766,0,0,0,37,9,9,0,77,24,8,86,63,0,565,823,316,19490000,74.8857234,38.62731224,113.5130356,38.75,0,0,0,0,0,0,0,0,0,0
25,101101,2,251011012,2790,2790,777,0,777,0,0,0,0,0,0,0,0,0,295,0,0,0,482,777,139,14904300,72.83405974,43.894673,116.7287327,54.375,398,154,552,0,552,1,1,1,1,0
25,101101,3,251011013,2790,2790,2003,84,1851,0,48,0,0,20,0,20,336,153,12,0,28,156,1318,2003,600,35278300,124.1256511,67.89042758,192.0160787,73.125,0,0,0,0,0,0,0,0,0,0
25,101102,1,251011021,2790,2790,696,0,696,0,0,0,0,0,0,0,60,10,25,0,65,45,491,696,253,16316300,54.36908685,39.21257455,93.5816614,48.125,0,0,0,0,0,0,0,0,0,0
25,101102,2,251011022,2790,2790,1734,146,1542,0,0,0,0,46,0,46,360,454,74,35,210,0,601,1734,583,20953400,120.0223238,73.15778834,193.1801121,91.25,0,0,0,0,0,0,0,0,0,0
25,101102,3,251011023,2790,2790,634,0,634,0,0,0,0,0,0,0,54,83,120,99,0,0,278,634,233,12103400,41.03327309,29.84837764,70.88165074,38.75,1163,636,1799,0,1799,3,3,3,3,0
25,101102,4,251011024,2790,2790,1143,94,960,0,0,0,89,0,0,0,294,136,18,54,15,24,602,1143,472,19186100,113.8673328,70.81673911,184.6840719,63.125,0,0,0,0,0,0,0,0,0,0
25,110103,1,251101031,2790,2790,580,278,145,0,73,0,45,39,0,39,0,96,37,15,0,0,432,580,358,17248600,12.30998193,8.193672294,20.50365422,5.625,0,0,0,0,0,0,0,0,0,0
25,110103,2,251101032,2790,2790,600,289,311,0,0,0,0,0,0,0,0,183,0,81,41,0,295,600,230,15551000,36.92994579,27.50732841,64.4372742,35.625,0,0,0,0,0,0,0,0,0,0
25,110103,3,251101033,2790,2790,1102,220,236,0,177,0,469,0,0,0,274,258,18,13,136,0,403,1102,270,17126000,43.08493675,35.1157384,78.20067515,45.625,0,0,0,0,0,0,0,0,0,0
25,110103,4,251101034,2790,2790,446,381,65,0,0,0,0,0,0,0,0,77,69,20,170,0,110,446,210,8379800,28.72329117,15.80208228,44.52537345,26.875,0,0,0,0,0,0,0,0,0,0
25,110103,5,251101035,2790,2790,1550,1126,130,0,100,0,0,194,0,194,99,31,34,17,41,0,1328,1550,726,67225100,35.90411396,19.31365612,55.21777008,39.375,142,101,243,0,243,1,1,1,1,0
25,110103,6,251101036,2790,2790,305,243,0,0,62,0,0,0,0,0,37,0,0,0,0,0,268,305,180,14834600,27.69745934,9.364196907,37.06165625,11.25,0,0,0,0,0,0,0,0,0,0
25,110103,7,251101037,2790,2790,1159,69,28,460,67,0,535,0,0,0,244,459,28,31,0,0,397,1159,337,13462100,94.37652812,53.25886991,147.635398,59.375,0,0,0,0,0,0,0,0,0,0
25,110201,1,251102011,2790,2790,1911,631,887,0,9,0,274,110,0,110,48,251,104,35,0,59,1386,1883,792,55341100,137.4614649,76.08409987,213.5455647,86.875,0,0,0,0,0,0,0,0,0,0
25,110301,1,251103011,2790,2790,983,420,143,0,68,0,23,329,207,122,0,0,63,0,36,0,884,983,339,25101200,87.19570533,52.08834529,139.2840506,53.125,390,110,500,0,500,2,2,1,2,0
25,110301,2,251103012,2790,2790,1483,883,215,0,17,0,292,76,53,23,0,0,0,96,12,75,1300,1483,554,54790500,86.1698735,38.62731224,124.7971857,42.5,0,0,0,0,0,0,0,0,0,0
25,110401,1,251104011,2790,2790,1587,453,660,0,0,0,410,64,38,26,83,154,273,49,93,48,887,1587,592,30595900,150.7972786,84.27777216,235.0750508,110.625,0,0,0,0,0,0,0,0,0,0
25,110401,2,251104012,2790,2790,1984,1051,537,0,163,0,210,23,0,23,132,15,293,331,43,0,1117,1931,686,55001800,84.11820984,52.6736076,136.7918174,53.75,2681,1074,3755,652,4407,3,3,2,3,2
25,110403,1,251104031,2790,2790,1087,414,447,0,60,0,155,11,0,11,0,90,63,43,0,31,860,1087,439,26686300,52.3174232,25.16627919,77.48370238,33.125,0,0,0,0,0,0,0,0,0,0
25,110403,2,251104032,2790,2790,1036,328,620,0,0,0,88,0,0,0,9,8,0,123,9,190,697,1036,325,21579900,36.92994579,28.09259072,65.02253651,40,0,244,244,67,311,3,0,1,1,2
25,110403,3,251104033,2790,2790,769,252,279,0,86,0,112,40,10,30,0,119,0,0,130,9,511,769,266,17595200,30.77495482,25.16627919,55.94123401,23.125,166,0,166,0,166,1,1,0,1,0
25,110403,4,251104034,2790,2790,940,606,183,8,0,0,143,0,0,0,9,40,21,18,29,0,823,940,364,39661400,53.34325502,27.50732841,80.85058344,36.25,0,0,0,0,0,0,0,0,0,0
25,110403,5,251104035,2790,2790,760,366,311,0,83,0,0,0,0,0,13,0,98,0,30,0,619,760,325,22614000,48.21409589,38.04204993,86.25614582,42.5,0,0,0,0,0,0,0,0,0,0
25,110501,1,251105011,2790,2790,910,788,38,0,41,0,26,17,0,17,69,114,0,3,0,0,724,910,352,28235100,35.90411396,36.28626301,72.19037697,26.25,0,0,0,0,0,0,0,0,0,0
25,110501,2,251105012,2790,2790,1574,1348,111,0,12,0,14,89,0,89,0,82,10,0,29,0,1453,1574,584,65764500,72.83405974,47.99150915,120.8255689,60,137,0,137,0,137,1,1,0,1,0
25,110501,3,251105013,2790,2790,1083,782,90,0,30,0,0,181,0,181,45,27,8,64,178,0,761,1083,347,36048100,44.11076858,28.67785303,72.7886216,28.125,0,0,0,0,0,0,0,0,0,0
25,110502,1,251105021,2790,2790,1315,971,228,0,46,0,70,0,0,0,36,121,19,90,0,0,1049,1315,591,36333100,81.04071436,42.13888608,123.1796004,39.375,0,0,0,0,0,0,0,0,0,0
25,110502,2,251105022,2790,2790,1579,967,438,0,98,0,76,0,0,0,8,183,21,77,102,35,1153,1579,635,47301800,100.5315191,57.35570605,157.8872251,78.75,219,0,219,0,219,1,1,0,1,0
25,110502,3,251105023,2790,2790,592,517,0,0,9,0,66,0,0,0,45,192,0,8,0,0,347,592,265,10541600,16.41330924,19.89891843,36.31222766,23.75,0,0,0,0,0,0,0,0,0,0
25,110601,1,251106011,2790,2790,1930,1742,61,0,0,0,0,127,14,113,0,0,32,9,22,45,1577,1685,765,95260400,71.80822792,48.57677145,120.3849994,41.875,0,0,0,0,0,0,0,0,0,0
25,110601,2,251106012,2790,2790,892,851,0,0,22,0,0,19,0,19,0,69,0,0,0,10,813,892,365,50156900,82.06654619,33.35995148,115.4264977,26.25,0,0,0,0,0,0,0,0,0,0
25,110607,1,251106071,2790,2790,917,768,18,0,14,0,44,73,62,11,19,51,25,0,0,0,822,917,440,41542400,41.03327309,20.48418073,61.51745383,24.375,0,0,0,0,0,0,0,0,0,0
25,110607,2,251106072,2790,2790,1799,1642,14,11,0,0,16,116,50,66,37,17,0,54,238,18,1435,1799,619,50990100,72.83405974,48.57677145,121.4108312,41.875,0,0,0,0,0,0,0,0,0,0
25,110607,3,251106073,2790,2790,1460,1232,153,0,27,0,31,17,0,17,81,16,81,0,21,38,1223,1460,666,68676200,81.04071436,42.72414839,123.7648627,36.25,0,0,0,0,0,0,0,0,0,0
25,110607,4,251106074,2790,2790,1212,1134,8,0,45,0,0,25,0,25,79,32,0,32,0,0,384,527,251,30428600,24.61996386,11.11998383,35.73994768,10,0,0,0,0,0,0,0,0,0,0
25,120103,1,251201031,2790,2790,1441,1208,107,0,43,0,0,83,0,83,10,11,0,22,0,13,1385,1441,636,157183400,58.47241416,38.62731224,97.0997264,24.375,0,0,0,0,0,0,0,0,0,0
25,120104,1,251201041,2790,2790,444,364,10,0,35,0,24,11,11,0,27,0,16,0,0,20,381,444,198,21413400,12.30998193,7.02314768,19.33312961,10,0,0,0,0,0,0,0,0,0,0
25,120104,2,251201042,2790,2790,655,388,129,0,0,0,103,35,0,35,17,182,15,26,42,20,353,655,305,17852700,58.47241416,29.84837764,88.3207918,31.875,0,0,0,0,0,0,0,0,0,0
25,120104,3,251201043,2790,2790,846,494,93,0,216,0,10,33,0,33,9,7,73,0,0,7,750,846,502,42313300,16.41330924,5.852623067,22.2659323,11.25,0,0,0,0,0,0,0,0,0,0
25,120105,1,251201051,2790,2790,1073,606,173,0,263,0,11,20,0,20,113,0,0,20,13,0,560,706,220,43035600,73.85989157,42.13888608,115.9987777,76.25,133,0,133,0,133,1,1,0,1,0
25,120105,2,251201052,2790,2790,1139,1016,55,0,24,0,19,25,0,25,32,0,0,9,9,0,1014,1064,438,82435400,37.95577761,20.48418073,58.43995835,18.75,0,0,0,0,0,0,0,0,0,0
25,120105,3,251201053,2790,2790,360,343,0,0,17,0,0,0,0,0,0,0,0,0,27,0,333,360,187,26740400,28.72329117,16.97260689,45.69589806,10,0,0,0,0,0,0,0,0,0,0
25,120201,1,251202011,2790,2790,1359,1117,73,0,44,0,114,11,0,11,155,173,18,60,60,0,893,1359,584,48663300,15.38747741,8.7789346,24.16641201,13.75,0,0,0,0,0,0,0,0,0,0
25,120201,2,251202012,2790,2790,1903,1107,324,19,79,0,334,40,13,27,280,196,62,9,83,36,1237,1903,843,52107500,93.35069629,40.38309916,133.7337955,51.25,0,0,0,617,617,2,0,0,0,2
25,120201,3,251202013,2790,2790,658,405,239,0,14,0,0,0,0,0,13,0,0,0,0,0,645,658,245,20972100,15.38747741,6.437885373,21.82536278,10,0,0,0,0,0,0,0,0,0,0
25,120301,1,251203011,2790,2790,1134,633,122,0,31,0,200,148,0,148,56,54,0,0,25,0,999,1134,377,45563100,55.39491868,33.94521379,89.34013247,43.75,244,0,244,0,244,1,1,0,1,0
25,120301,2,251203012,2790,2790,635,467,117,0,0,0,36,15,15,0,9,0,0,130,106,0,390,635,238,13219900,54.36908685,33.35995148,87.72903833,45,0,0,0,100,100,1,0,0,0,1
25,120301,3,251203013,2790,2790,1290,679,376,0,115,0,87,33,0,33,22,23,0,62,13,154,935,1209,538,52416300,70.78239609,33.94521379,104.7276099,34.375,0,0,0,0,0,0,0,0,0,0
25,120301,4,251203014,2790,2790,1441,588,417,0,114,0,87,235,204,31,75,136,12,37,47,0,1134,1441,600,47528100,45.1366004,28.09259072,73.22919112,28.75,0,0,0,0,0,0,0,0,0,0
25,120400,1,251204001,2790,2790,965,815,79,0,34,0,0,37,0,37,68,163,0,15,0,39,680,965,441,33641300,20.51663655,14.63155767,35.14819421,8.75,0,0,0,0,0,0,0,0,0,0
25,120400,2,251204002,2790,2790,614,493,19,0,97,0,0,5,0,5,38,47,33,0,0,0,496,614,385,52472700,19.49080472,7.608409987,27.09921471,9.375,0,0,0,0,0,0,0,0,0,0
25,120400,3,251204003,2790,2790,803,597,41,0,84,0,37,44,0,44,14,13,38,0,16,13,709,803,379,41092700,25.64579568,12.29050844,37.93630412,6.875,141,52,193,319,512,2,1,1,1,1
25,120400,4,251204004,2790,2790,1720,1185,147,80,122,0,127,59,9,50,155,166,0,0,48,43,1230,1642,726,67571500,55.39491868,25.75154149,81.14646017,40.625,0,0,0,0,0,0,0,0,0,0
25,120400,5,251204005,2790,2790,1242,1065,80,0,48,0,0,49,0,49,61,69,53,76,27,27,929,1242,684,57769700,32.82661848,17.5578692,50.38448768,15.625,557,297,854,0,854,1,1,1,1,0
25,120500,1,251205001,2790,2790,1049,520,149,0,41,0,258,81,20,61,47,219,12,49,75,0,647,1049,385,28340400,38.98160944,21.06944304,60.05105248,33.125,0,0,0,0,0,0,0,0,0,0
25,120500,2,251205002,2790,2790,465,234,89,0,0,0,142,0,0,0,60,89,0,34,109,0,173,465,169,8993200,24.61996386,20.48418073,45.10414459,25,355,0,355,0,355,1,1,0,1,0
25,120500,3,251205003,2790,2790,948,299,0,0,40,0,574,35,22,13,169,42,0,217,0,47,473,948,305,19380400,36.92994579,19.89891843,56.82886421,39.375,0,0,0,0,0,0,0,0,0,0
25,120600,1,251206001,2790,2790,693,548,31,0,114,0,0,0,0,0,34,6,0,0,63,10,580,693,287,33192400,19.49080472,19.89891843,39.38972315,15.625,0,0,0,0,0,0,0,0,0,0
25,120600,2,251206002,2790,2790,862,597,11,0,71,0,119,64,26,38,30,35,0,45,35,0,717,862,387,55254700,11.2841501,3.51157384,14.79572394,1.875,0,0,0,0,0,0,0,0,0,0
25,120600,3,251206003,2790,2790,939,729,34,0,21,0,109,46,0,46,0,0,17,57,0,0,865,939,404,39271300,22.5683002,8.193672294,30.7619725,11.875,0,0,0,0,0,0,0,0,0,0
25,120700,1,251207001,2790,2790,861,680,88,9,19,0,28,37,0,37,101,140,107,37,37,0,439,861,397,41081400,21.54246837,11.11998383,32.6624522,29.375,419,244,663,0,663,2,2,1,2,0
25,120700,2,251207002,2790,2790,1219,1022,19,0,107,0,36,35,0,35,85,29,0,0,141,7,957,1219,588,50683000,14.36164558,7.608409987,21.97005557,10,0,0,0,0,0,0,0,0,0,0
25,130100,1,251301001,2790,2790,1118,1104,0,0,14,0,0,0,0,0,36,0,11,62,40,0,969,1118,429,38636400,59.49824599,28.67785303,88.17609901,25.625,0,0,0,0,0,0,0,0,0,0
25,130100,2,251301002,2790,2790,723,408,42,0,236,0,16,21,0,21,42,0,0,0,0,0,681,723,423,29913900,54.36908685,24.58101688,78.95010373,18.75,0,0,0,0,0,0,0,0,0,0
25,130100,3,251301003,2790,2790,682,305,203,0,0,0,174,0,0,0,0,0,48,0,0,0,634,682,310,25105700,23.59413203,14.04629536,37.64042739,11.25,0,0,0,0,0,0,0,0,0,0
25,130100,4,251301004,2790,2790,719,660,0,0,28,0,0,31,0,31,13,0,0,12,75,0,619,719,329,28569800,44.11076858,25.75154149,69.86231007,18.125,0,0,0,0,0,0,0,0,0,0
25,130100,5,251301005,2790,2790,400,385,0,0,15,0,0,0,0,0,0,0,25,0,19,0,356,400,214,16569800,46.16243223,13.46103305,59.62346528,10,0,0,0,0,0,0,0,0,0,0
25,130100,6,251301006,2790,2790,167,126,15,0,0,0,26,0,0,0,0,0,0,0,0,0,167,167,84,27551400,16.41330924,9.364196907,25.77750614,4.375,0,0,0,0,0,0,0,0,0,0
25,130100,7,251301007,2790,2790,1034,876,0,0,147,0,11,0,0,0,0,0,0,0,26,0,988,1014,414,42571600,49.23992771,23.41049227,72.65041998,26.875,0,0,0,0,0,0,0,0,0,0
25,130200,1,251302001,2790,2790,664,549,0,0,46,0,0,69,0,69,0,26,0,0,0,0,638,664,211,25667800,31.80078665,21.65470535,53.455492,19.375,0,0,0,0,0,0,0,0,0,0
25,130200,2,251302002,2790,2790,1140,869,130,0,88,0,29,24,0,24,78,0,0,0,0,29,886,993,402,40497100,29.74912299,21.65470535,51.40382834,22.5,0,0,0,0,0,0,0,0,0,0
25,130200,3,251302003,2790,2790,1378,1127,87,10,151,0,0,3,0,3,43,0,10,10,46,27,1242,1378,597,48157400,77.96321888,37.45678763,115.4200065,45,0,0,0,0,0,0,0,0,0,0
25,130200,4,251302004,2790,2790,652,652,0,0,0,0,0,0,0,0,11,6,8,0,0,31,596,652,266,48257400,23.59413203,15.21681997,38.810952,26.875,429,155,584,0,584,1,1,1,1,0
25,130200,5,251302005,2790,2790,944,851,0,0,32,0,0,61,0,61,0,3,8,44,0,0,889,944,357,48544900,55.39491868,31.60416456,86.99908324,30.625,0,0,0,0,0,0,0,0,0,0
25,130300,1,251303001,2790,2790,869,849,0,0,0,0,0,20,0,20,0,0,0,11,0,0,858,869,375,46058700,71.80822792,27.50732841,99.31555633,23.75,0,0,0,0,0,0,0,0,0,0
25,130300,2,251303002,2790,2790,1160,831,0,0,71,0,241,17,7,10,14,0,0,27,0,0,1119,1160,428,50923600,68.73073243,42.13888608,110.8696185,37.5,0,0,0,0,0,0,0,0,0,0
25,130300,3,251303003,2790,2790,732,652,26,0,30,0,8,16,0,16,0,13,0,0,0,0,719,732,256,40742300,57.44658233,33.35995148,90.80653381,26.25,0,0,0,0,0,0,0,0,0,0
25,130300,4,251303004,2790,2790,1049,646,72,0,211,0,0,120,0,120,0,11,18,80,118,22,800,1049,419,33262600,56.4207505,29.26311533,85.68386584,31.25,0,0,0,0,0,0,0,0,0,0
25,130300,5,251303005,2790,2790,744,712,32,0,0,0,0,0,0,0,0,0,0,0,35,43,666,744,319,31430400,26.67162751,23.41049227,50.08211978,22.5,0,0,0,0,0,0,0,0,0,0
25,130402,1,251304021,2790,2790,1311,1240,33,0,16,0,0,22,22,0,82,13,34,14,27,17,1124,1311,613,52294000,47.18826406,26.3368038,73.52506786,24.375,0,0,0,0,0,0,0,0,0,0
25,130402,2,251304022,2790,2790,382,327,17,0,13,0,9,16,0,16,0,0,57,0,67,0,258,382,253,13693000,38.98160944,16.97260689,55.95421633,19.375,0,0,0,0,0,0,0,0,0,0
25,130402,3,251304023,2790,2790,1094,896,100,0,0,0,72,26,0,26,0,0,0,39,0,0,1055,1094,419,44249000,48.21409589,32.18942687,80.40352275,33.75,0,0,0,0,0,0,0,0,0,0
25,130402,4,251304024,2790,2790,806,806,0,0,0,0,0,0,0,0,18,0,0,16,86,0,686,806,332,26728400,38.98160944,32.77468917,71.75629861,29.375,0,0,0,0,0,0,0,0,0,0
25,130402,5,251304025,2790,2790,814,786,0,0,11,0,0,17,0,17,0,0,0,0,0,0,814,814,384,46681200,58.47241416,23.99575457,82.46816873,25,277,126,403,0,403,1,1,1,1,0
25,130404,1,251304041,2790,2790,1823,1508,183,0,132,0,0,0,0,0,54,54,123,36,49,46,1349,1711,703,63866800,64.62740512,45.65045992,110.277865,66.875,260,0,260,0,260,1,1,0,1,0
25,130404,2,251304042,2790,2790,559,303,199,0,12,0,0,45,0,45,0,0,0,0,0,0,559,559,251,21557000,25.64579568,19.31365612,44.9594518,15.625,121,0,121,0,121,1,1,0,1,0
25,130404,3,251304043,2790,2790,448,181,28,0,0,0,239,0,0,0,28,0,0,0,0,12,408,448,157,12101300,25.64579568,7.608409987,33.25420567,13.75,0,0,0,0,0,0,0,0,0,0
25,130406,1,251304061,2790,2790,2053,148,1592,0,0,0,313,0,0,0,240,364,104,224,151,29,941,2053,828,26529600,262.6129478,110.0293137,372.6422615,92.5,0,0,0,0,0,0,0,0,0,0
25,130406,2,251304062,2790,2790,2467,1452,403,0,227,0,288,97,24,73,99,99,116,35,151,270,1646,2416,1037,71372000,172.339747,72.57252603,244.912273,61.25,322,277,599,0,599,1,1,1,1,0
25,130406,3,251304063,2790,2790,486,235,25,0,162,0,6,58,0,58,26,86,0,17,49,74,234,486,268,12824600,21.54246837,11.70524613,33.24771451,24.375,0,0,0,0,0,0,0,0,0,0
25,140102,1,251401021,2790,2790,1484,197,781,0,12,0,471,23,0,23,27,154,0,27,60,0,1216,1484,407,34588400,98.47985543,56.18518144,154.6650369,68.125,188,0,188,0,188,1,1,0,1,0
25,140102,2,251401022,2790,2790,813,384,202,0,4,0,223,0,0,0,28,73,0,9,91,0,612,813,346,24297200,44.11076858,32.77468917,76.88545775,36.875,0,580,580,474,1054,2,0,2,2,2
25,140102,3,251401023,2790,2790,869,612,212,0,24,0,21,0,0,0,0,57,15,48,26,0,723,869,395,31022800,59.49824599,36.28626301,95.784509,28.75,0,0,0,0,0,0,0,0,0,0
25,140102,4,251401024,2790,2790,1195,592,470,0,10,0,58,65,0,65,0,23,179,0,20,10,956,1188,417,29519600,93.35069629,75.49883756,168.8495339,78.125,0,0,0,0,0,0,0,0,0,0
25,140105,1,251401051,2790,2790,2474,1436,429,0,84,0,438,87,0,87,59,117,28,178,54,81,1957,2474,892,70158500,130.2806421,91.30091984,221.5815619,112.5,0,0,0,0,0,0,0,0,0,0
25,140105,2,251401052,2790,2790,1223,289,751,0,0,0,148,35,35,0,66,12,0,0,0,0,1145,1223,374,35714000,85.14404167,58.52623067,143.6702723,83.125,0,0,0,0,0,0,0,0,0,0
25,140106,1,251401061,2790,2790,1180,453,615,0,13,0,64,35,0,35,23,118,20,171,31,129,688,1180,568,26066900,113.8673328,57.94096836,171.8083012,52.5,0,0,0,0,0,0,0,0,0,0
25,140106,2,251401062,2790,2790,999,402,459,28,0,0,110,0,0,0,206,178,167,34,270,0,144,999,277,8961900,54.36908685,26.3368038,80.70589065,31.875,0,0,0,0,0,0,0,0,0,0
25,140107,1,251401071,2790,2790,1779,788,696,0,76,0,138,81,12,69,66,256,18,163,85,18,1173,1779,741,44765500,114.8931647,79.0104114,193.9035761,84.375,212,0,212,0,212,1,1,0,1,0
25,140107,2,251401072,2790,2790,682,238,184,0,0,0,99,161,161,0,0,0,18,0,85,0,579,682,247,33940200,37.95577761,23.41049227,61.36626988,21.875,0,0,0,0,0,0,0,0,0,0
25,140201,1,251402011,2790,2790,1137,662,209,0,34,0,188,44,44,0,21,118,0,0,31,51,916,1137,556,35440600,63.6015733,37.45678763,101.0583609,41.25,0,0,0,0,0,0,0,0,0,0
25,140201,2,251402012,2790,2790,978,468,427,0,83,0,0,0,0,0,0,0,0,0,0,0,978,978,364,32310400,74.8857234,31.60416456,106.489888,41.875,0,0,0,0,0,0,0,0,0,0
25,140202,1,251402021,2790,2790,880,210,491,0,0,0,13,166,102,64,232,36,41,25,7,48,491,880,358,19284200,61.54990964,31.60416456,93.1540742,48.125,0,0,0,0,0,0,0,0,0,0
25,140202,2,251402022,2790,2790,1047,346,349,0,23,0,147,182,45,137,135,47,0,142,0,57,666,1047,337,22627800,150.7972786,72.57252603,223.3698047,84.375,257,137,394,0,394,1,1,1,1,0
25,140202,3,251402023,2790,2790,1256,680,513,0,0,0,10,53,0,53,34,37,67,53,9,0,1056,1256,505,40684700,53.34325502,32.77468917,86.1179442,41.875,0,0,0,0,0,0,0,0,0,0
